,H4K5ac,H4K12ac,H4K8ac,H3K4ac,H3K23ac,H3K14ac,H2AK5ac,H3K18ac,H3K9ac,H3K56ac,H3K27ac,H3K4me3,H3K4me2,Htz1,H3K79me,H3S10ph,H3K4me,H4K20me,H3K36me,H3K36me2,H4K16ac,H3K79me3,H3K36me3,H4R3me2s,H4R3me,H2AS129ph
H3K36me3_H3K4ac,-0.05320978753245775,-0.03257516250075554,-0.04034494015657941,0.350449378034531,0.06324573664580235,0.04670377073309595,0.06437665023208972,-0.03065063808531754,0.05279433931208821,0.1246190824443012,-0.09105461384756985,-0.32012342464972576,-0.35687455253890477,-0.07246210539857678,-0.1720265779456085,-0.2684720747719247,-0.2780882062232273,-0.17337312636213298,-0.19015128320225116,-0.2708529098801531,-0.3519698051838329,-0.03006832708949858,0.3504493780345328,-0.024225783333442052,-0.04113457797213549,-0.36096417826888505
H3K36me3_H3K23ac,-0.06399874019419904,-0.04670219319656255,-0.0786367076419392,0.06324573664580413,0.2921590918886565,0.06273462310493372,0.044382906439734526,-0.007778801741986641,0.013398533208619057,0.06850269286974786,-0.07798331373467526,-0.26059134189755717,-0.30613002009797263,-0.08268335969120955,-0.19183698871514387,-0.2461492018090734,-0.2540100331625528,-0.15374659434286997,-0.18533884378033605,-0.25579413477124646,-0.3125198119941519,-0.09669060199007973,0.2921590918886583,-0.03690631640578346,-0.05344198017787605,-0.328888295220505
H3K36me3_H3K14ac,-0.09078988797342369,-0.06423098063244836,-0.09323013850434059,0.046703770733094174,0.0627346231049355,0.3042961313718777,0.03540216439346722,-0.004419254697708652,-0.0663012489914987,0.013664880827560566,-0.09431339500815028,-0.3147582413403551,-0.4100847164344792,-0.0794123547284098,-0.19832820361817483,-0.26951836831556264,-0.32841877079907,-0.1871633825609873,-0.20592881032375132,-0.29837161344881125,-0.33688224140685463,-0.15382264577977622,0.3042961313718777,-0.05171303190880927,-0.061806586096169625,-0.37313420046871393
H3K36me3_H2AK5ac,0.04927526670024207,0.0633958876642211,0.04914760838275356,0.06437665023208972,0.0443829064397363,0.03540216439347077,0.37258264286563225,-0.044556350098703845,-0.02633648228949781,0.035980838597469145,-0.0603298624434494,-0.26167226263761734,-0.29027784556805614,0.015593947095634775,-0.1485379078273681,-0.22101918174849544,-0.19070961419149768,-0.0973077102185691,-0.14428244550244607,-0.2066690795415056,-0.2340274494716219,0.0018517414141321353,0.37258264286563225,0.09540664693026635,0.05268171128343546,-0.31676904150698704
H3K36me3_H3K18ac,-0.18047182470716372,-0.16392208398126762,-0.19199504811975387,-0.03065063808531754,-0.007778801741988417,-0.004419254697708652,-0.04455635009870562,0.2884310410903552,-0.06977426275232901,-0.01488265252448251,-0.16622949060398007,-0.36377873862636,-0.4075262837956437,-0.17651043641337516,-0.3020023955856157,-0.333034760178192,-0.3439767224057153,-0.2006554893017931,-0.2892641652598442,-0.35621069172800546,-0.3741636054996569,-0.1736195835945793,0.2884310410903588,-0.12027237210822861,-0.11872272899968372,-0.4507704061283171
H3K36me3_H3K9ac,-0.11243895309865337,-0.09787738540325819,-0.11035665867936117,0.052794339312091765,0.013398533208619057,-0.06630124899150047,-0.026336482289499585,-0.06977426275232546,0.2860870949825518,0.10950095324504439,-0.07792805969133987,-0.3096053984776468,-0.3107467168595779,-0.11479958912436317,-0.19680746623039447,-0.2534647550892739,-0.2303961652985933,-0.14257648899170583,-0.1901020642827831,-0.2215218960711116,-0.30718129868659005,-0.029977677337518216,0.2860870949825536,-0.08357145914794017,-0.08639130569474496,-0.3305629829251089
H3K36me3_H3K56ac,-0.05800930706375951,-0.043006486528577526,-0.053417504187470044,0.1246190824443012,0.06850269286974964,0.013664880827560566,0.035980838597469145,-0.014882652524484286,0.10950095324504616,0.2855752971079628,-0.019888550123697613,-0.23210190572499734,-0.24196866620633095,-0.051027213599933674,-0.1335163291970627,-0.20700869929737387,-0.20515220246346466,-0.12533739610993422,-0.13229254158680348,-0.18372052473300293,-0.2649738353332296,0.02248882555117504,0.28557529710796636,-0.01941742303348093,-0.0466639449192261,-0.2812457691303898
H3K36me3_H3K27ac,-0.09453269476585824,-0.0818134031721236,-0.11132065836137706,-0.09105461384757518,-0.07798331373467349,-0.09431339500815383,-0.06032986244345118,-0.16622949060398007,-0.07792805969134164,-0.019888550123697613,0.17150863803238714,-0.2720264908460308,-0.24064137817910236,-0.07308762838308347,-0.11996611060322415,-0.19007235580698278,-0.2376972266112265,-0.16304214011537788,-0.1335701827207849,-0.21806488100404664,-0.2576090551276149,-0.04400596223831599,0.17150863803238892,-0.08910461236644984,-0.09526976011544441,-0.2526665398864001
H3K36me3_H3K4me3,-0.32398344349310193,-0.2891720233100781,-0.3440573966022331,-0.320123424649724,-0.2605913418975607,-0.3147582413403551,-0.2616722626376209,-0.36377873862636356,-0.30960539847764856,-0.23210190572499734,-0.2720264908460326,0.18826184803616997,-0.33086753496782606,-0.2694134801777537,-0.36824365588603136,-0.3592168432418248,-0.3492770215445766,-0.2572803841356528,-0.3507960521576212,-0.4416278804841429,-0.39241651978050385,-0.33108600823295475,0.18826184803616997,-0.29874317240054893,-0.2218363862197137,-0.42455626571074134
H3K36me3_H3K4me2,-0.2776675503217234,-0.2587303953403044,-0.2935042134680721,-0.356874552538903,-0.30613002009797263,-0.4100847164344774,-0.29027784556805436,-0.4075262837956366,-0.3107467168595761,-0.2419686662063274,-0.2406413781791059,-0.3308675349678243,0.11696082527411633,-0.22661912778664117,-0.277965154749495,-0.26883645725199834,-0.4049461544781039,-0.26748400322683885,-0.27495683521008907,-0.4191790822912971,-0.31371766636092246,-0.21808124120642702,0.11696082527411811,-0.2706174797197427,-0.19976840261141326,-0.3668711624091827
H3K36me3_Htz1,-0.036871968565549196,-0.00420209201861077,-0.02880166838614784,-0.072462105398575,-0.08268335969120777,-0.0794123547284098,0.015593947095634775,-0.17651043641337338,-0.11479958912436494,-0.0510272135999319,-0.07308762838308525,-0.2694134801777537,-0.2266191277866394,0.42242713169728674,-0.05704171745114195,-0.18032219426203078,-0.15399854822174497,-0.09226412481423907,-0.06777169302385566,-0.10297393165831181,-0.1899171306138836,0.10187387653494362,0.42242713169728674,0.06279936630263094,0.04274638091055927,-0.23308392409488476
H3K36me3_H3K79me,-0.13780840268967864,-0.0965384553517552,-0.09247475585400267,-0.17202657794561205,-0.19183698871514565,-0.19832820361817838,-0.1485379078273681,-0.3020023955856139,-0.1968074662303927,-0.1335163291970627,-0.11996611060322238,-0.36824365588603314,-0.27796515474949857,-0.057041717451138396,0.3064120121436318,-0.19432014954608512,-0.3070362238289359,-0.316980435587638,-0.16507311814975267,-0.3179029953246495,-0.3061747255131131,0.10116320985403426,0.30641201214363356,-0.18350675608317246,-0.1287068541961709,-0.23199653310676283
H3K36me3_H3S10ph,-0.22850820860201537,-0.203845660342731,-0.2236164505863183,-0.2684720747719247,-0.24614920180907873,-0.2695183683155662,-0.22101918174849722,-0.33303476017819555,-0.25346475508927924,-0.20700869929737387,-0.19007235580698278,-0.359216843241823,-0.26883645725199834,-0.18032219426203433,-0.19432014954608867,0.03691902586292706,-0.25195075196495154,-0.19094126823054935,-0.20109095214926853,-0.2335841827497802,-0.2227144637849907,-0.17784120637531764,0.03691902586292528,-0.2066433445536564,-0.16097838960241262,-0.27031009953819485
H3K36me3_H3K4me,-0.21132239980073386,-0.19778810794672808,-0.25795794467576805,-0.2780882062232237,-0.254010033162551,-0.3284187707990682,-0.19070961419149413,-0.34397672240571,-0.2303961652985933,-0.20515220246346288,-0.23769722661122472,-0.3492770215445713,-0.4049461544781039,-0.15399854822174142,-0.30703622382893236,-0.25195075196494976,0.3189152789923515,0.025656743012600458,-0.23227387770121943,-0.25252742330906486,-0.1898188010737467,-0.041625645111546206,0.3189152789923533,-0.060220425426685154,-0.04397689661339754,-0.2840468134628473
H3K36me3_H4K20me,-0.14697256729559882,-0.1445085325321127,-0.1870810553032154,-0.17337312636212943,-0.15374659434286642,-0.18716338256098375,-0.09730771021856732,-0.200655489301786,-0.14257648899170583,-0.12533739610993244,-0.16304214011537432,-0.25728038413565457,-0.2674840032268406,-0.09226412481424262,-0.3169804355876362,-0.19094126823054758,0.025656743012602234,0.2725879630995589,-0.20415674147843532,-0.1528552867129207,-0.1250432100051384,0.012214369455985974,0.2725879630995607,0.031312294955409214,0.020711933166456475,-0.25271373049439916
H3K36me3_H3K36me,-0.1538180487876435,-0.13940503759478773,-0.15972275533785663,-0.1901512832022494,-0.18533884378033427,-0.20592881032375132,-0.14428244550244607,-0.28926416525984067,-0.1901020642827831,-0.13229254158680348,-0.13357018272078314,-0.350796052157623,-0.2749568352100873,-0.06777169302385033,-0.16507311814975267,-0.20109095214926676,-0.23227387770122299,-0.20415674147843532,0.2858987906516717,-0.09775850452692225,-0.18392493389625386,-0.05180649942879967,0.2858987906516717,-0.159106431413516,-0.11291559411471397,-0.24187152167248094
H3K36me3_H3K36me2,-0.2349588090439081,-0.2352161429804127,-0.2811151968820642,-0.27085290988015487,-0.25579413477124824,-0.2983716134488077,-0.2066690795415056,-0.35621069172800013,-0.2215218960711134,-0.18372052473299938,-0.2180648810040431,-0.44162788048414114,-0.4191790822912935,-0.10297393165830826,-0.3179029953246424,-0.23358418274977844,-0.2525274233090631,-0.15285528671291537,-0.09775850452692048,0.31797731036702714,-0.16545181552446842,-0.013176015500679483,0.3179773103670289,-0.1314416042401838,-0.10350788646035625,-0.2416427930974443
H3K36me3_H4K16ac,-0.23895464377346798,-0.24147398097411354,-0.2743689574652137,-0.35196980518382937,-0.3125198119941466,-0.33688224140685463,-0.23402744947162013,-0.37416360549965333,-0.30718129868658295,-0.26497383533322605,-0.2576090551276149,-0.3924165197804985,-0.313717666360926,-0.1899171306138765,-0.306174725513106,-0.22271446378498894,-0.18981880107374494,-0.12504321000513663,-0.18392493389624853,-0.16545181552446486,0.11852261389893926,-0.11622373166701294,0.11852261389894103,-0.2088847720510607,-0.12750446652187364,-0.28143742974818764
H3K36me3_H3K79me3,0.006350525804595719,0.01805617338631116,0.04349884695234074,-0.03006832708949858,-0.09669060199008328,-0.15382264577977267,0.0018517414141339117,-0.17361958359457397,-0.029977677337519992,0.022488825551176816,-0.04400596223831066,-0.33108600823294587,-0.21808124120642702,0.10187387653494717,0.10116320985403782,-0.1778412063753141,-0.041625645111546206,0.012214369455984198,-0.05180649942879967,-0.01317601550068126,-0.11622373166700939,0.9908845863293685,0.9908845863293685,0.32058885888326927,0.2393100347364836,-0.16378038663188832
H3K36me3_H3K36me3,0.3269395140930822,0.3143061945863437,0.34939649335517053,0.3504493780345328,0.2921590918886565,0.30429613137187417,0.37258264286563225,0.2884310410903588,0.2860870949825536,0.28557529710796636,0.17150863803238714,0.18826184803617174,0.11696082527411988,0.42242713169728496,0.30641201214363356,0.03691902586292528,0.3189152789923515,0.2725879630995607,0.2858987906516681,0.31797731036702714,0.11852261389894281,0.9908845863293649,5.117308977522265,0.65638552162015,0.4601373540470437,0.1384700853615275
H3K36me3_H4R3me2s,0.027652241740037553,0.04156176865672201,0.028103547707528875,-0.02422578333344383,-0.03690631640578346,-0.05171303190880927,0.0954066469302628,-0.12027237210822328,-0.08357145914793662,-0.019417423033482706,-0.08910461236644984,-0.29874317240054715,-0.2706174797197409,0.06279936630262739,-0.18350675608317246,-0.20664334455365818,-0.06022042542668693,0.03131229495540744,-0.15910643141351954,-0.13144160424018914,-0.20888477205105893,0.3205888588832657,0.6563855216201535,0.6563855216201517,0.24840967000306335,-0.36452450627469446
H3K36me3_H4R3me,0.026952480656005307,0.04738366375355518,0.039155235005065236,-0.04113457797213549,-0.05344198017787605,-0.06180658609616785,0.05268171128343546,-0.11872272899968372,-0.08639130569474851,-0.04666394491922432,-0.09526976011544619,-0.2218363862197137,-0.19976840261141504,0.04274638091055927,-0.12870685419616912,-0.16097838960240374,-0.04397689661339754,0.020711933166452923,-0.11291559411471397,-0.10350788646035802,-0.12750446652187541,0.23931003473647827,0.4601373540470437,0.24840967000306335,0.46013735404704015,-0.24665236277648894
H3K36me3_H2AS129ph,-0.30750046866455527,-0.28091415232238326,-0.3124770036163227,-0.3609641782688868,-0.32888829522050855,-0.3731342004687228,-0.31676904150699237,-0.45077040612831354,-0.3305629829251089,-0.28124576913039157,-0.25266653988640186,-0.4245562657107449,-0.3668711624091845,-0.23308392409488832,-0.23199653310676638,-0.27031009953819307,-0.28404681346285265,-0.25271373049440093,-0.2418715216724845,-0.2416427930974514,-0.2814374297481912,-0.16378038663189187,0.1384700853615275,-0.36452450627469624,-0.2466523627764925,0.1384700853615275
H4R3me2s_H4K5ac,0.3755818082655846,0.18287179326178915,0.18159788376704178,0.02606139142718078,0.022191463120389443,0.014189998817110805,0.15231303098660476,-0.031077296664729914,-0.030593016034535125,-0.0006985021580323547,-0.08093114748197827,-0.15259138187088084,-0.17240513302274962,0.002731569538946488,-0.12353876944331255,-0.17508220604575442,-0.1428569072108079,-0.11335466458275789,-0.19970302116020555,-0.23198867645679044,-0.30436681384842323,0.014281866507099394,0.027652241740037553,0.3755818082655864,0.11624749533682177,-0.2390030702745385
H4R3me2s_H4K12ac,0.18287179326178915,0.33549023006988676,0.19059225435794502,0.03481825892493795,0.0285775048859378,0.026849412092811775,0.1490526256229412,-0.018798186863000055,-0.01848501462083796,0.011087695965271038,-0.07863408011968431,-0.13246899195463513,-0.15689417767182334,0.01612917556018978,-0.10306996480326092,-0.1574361982433583,-0.12756071057990503,-0.11774836187552395,-0.19589935036644235,-0.2267772539184847,-0.30907799669788183,0.032094022156517354,0.04156176865671668,0.33549023006988676,0.1170877124013483,-0.22388242109975387
H4R3me2s_H4K8ac,0.18159788376704178,0.19059225435794502,0.35430652007106467,0.018000777260297696,0.0036111777188807537,0.0061460528134702486,0.1385694383398679,-0.03800681272153028,-0.04366308190094692,-0.010781809432417688,-0.11084059380253208,-0.16992052338276764,-0.18180974810890405,0.001703988520626254,-0.11444205353808634,-0.1775853487790524,-0.19581644356019545,-0.18829710491597673,-0.24278933095988364,-0.29403397979073276,-0.4153198709295953,0.04122323647678705,0.02810354770752177,0.3543065200710629,0.11386023647979648,-0.2512836280374309
H4R3me2s_H3K4ac,0.02606139142717545,0.0348182589249344,0.01800077726029592,0.38570287896142474,0.18581761537319785,0.17161839411071078,0.1864168116606617,0.17962000006688328,0.18385193869904626,0.2025923390481097,-0.03345951172021877,-0.10075187330163615,-0.20291886812045234,-0.01894360901528458,-0.14661938986058587,-0.20428345582896767,-0.1279343176291814,-0.04206765331456097,-0.15402450994234762,-0.23835080478356296,-0.48219759836802645,-0.017468917662208483,-0.024225783333450934,0.38570287896142474,0.02987321530078013,-0.21546274109005736
H4R3me2s_H3K23ac,0.022191463120389443,0.028577504885936023,0.0036111777188807537,0.18581761537319608,0.3322405833465538,0.16486711176606939,0.15725633740257727,0.13351349643862598,0.14300905336113345,0.1698888863781871,-0.012681524568034064,-0.06966144634102989,-0.16798792347889702,-0.03194653034136863,-0.1439237402652047,-0.19235328093020598,-0.11376557959943412,-0.04093590099982514,-0.1406954518379706,-0.21310454302231108,-0.39368535618066325,-0.06049481252009592,-0.036906316405788786,0.3322405833465538,0.021565417567874334,-0.19941935382088793
H4R3me2s_H3K14ac,0.014189998817109029,0.02684941209281,0.006146052813466696,0.17161839411071256,0.16486711176606939,0.3446085451421137,0.16486248272424397,0.16680791575278597,0.08526150676137334,0.13075037366393083,-0.04843095521690266,-0.050201495806327046,-0.2133127120908469,-0.03146282520693866,-0.14999646660323762,-0.22028361429117638,-0.1393576281940785,-0.07292272158646362,-0.16338234878615587,-0.24927139411102672,-0.40022796797301474,-0.08934286623274446,-0.051713031908816376,0.34460854514211015,0.02618800402106558,-0.21162848845330373
H4R3me2s_H2AK5ac,0.15231303098660298,0.14905262562293942,0.1385694383398679,0.18641681166065993,0.15725633740257727,0.16486248272424042,0.4782083692359169,0.1703776334298368,0.11835836871583716,0.1406982260659735,-0.029022686032472933,-0.042331806033343966,-0.15115180718107624,0.07033506909646725,-0.103040610087616,-0.1617628354344003,-0.06505220478715934,0.006741058561624769,-0.12903679148902825,-0.1721623086104085,-0.31024817595636023,0.03670641139804154,0.0954066469302628,0.47820836923591514,0.14965692597285774,-0.18713839962047274
H4R3me2s_H3K18ac,-0.031077296664733467,-0.01879818686300183,-0.03800681272153916,0.1796200000668815,0.13351349643862598,0.1668079157527842,0.17037763342983503,0.42780414753311646,0.123127110350719,0.1460204488472936,-0.08058893434501968,-0.1194443021614564,-0.2328614974504113,-0.0761659980467293,-0.19373653462446683,-0.2477342713852,-0.15363122267918783,-0.02904053088805192,-0.1766727029149635,-0.26760084425830044,-0.3674097816116557,-0.09019840761070341,-0.12027237210822861,0.42780414753311646,0.006455863588312738,-0.24294849677915842
